,0,1
103,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 6.5, 'N_init': 10}",6.36027546870094e-05
104,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 10.0, 'N_init': 15}",6.397438273136743e-05
105,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 5.5, 'N_init': 15}",6.448328841860185e-05
106,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.01, 'd': 5.5, 'N_init': 10}",6.461161199837014e-05
107,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 6.0, 'N_init': 15}",6.461808461618093e-05
108,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 9.0, 'N_init': 10}",6.462859823548308e-05
109,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 5.0, 'N_init': 15}",6.897436098389332e-05
110,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 8.0, 'N_init': 15}",7.031704806646587e-05
111,"{'epsilon': 0.1, 'D': 10.0, 'r': 0.01, 'd': 9.5, 'N_init': 10}",7.04061209889064e-05
112,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 9.5, 'N_init': 10}",7.045913455516346e-05
113,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 9.5, 'N_init': 5}",7.084768074269886e-05
114,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 10.0, 'N_init': 15}",7.337129369589897e-05
115,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 8.5, 'N_init': 10}",7.383528885424738e-05
116,"{'epsilon': 0.1, 'D': 10.0, 'r': 0.01, 'd': 6.5, 'N_init': 5}",7.404290461180497e-05
117,"{'epsilon': 0.1, 'D': 10.0, 'r': 0.01, 'd': 5.0, 'N_init': 5}",7.47544859368585e-05
118,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 9.0, 'N_init': 15}",7.55311973071246e-05
119,"{'epsilon': 0.1, 'D': 9.0, 'r': 0.01, 'd': 9.0, 'N_init': 5}",7.656830670836226e-05
120,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 7.5, 'N_init': 10}",7.675062530606825e-05
121,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 9.5, 'N_init': 5}",7.997690083576835e-05
122,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 5.0, 'N_init': 5}",8.290915977616455e-05
123,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 10.0, 'N_init': 5}",8.325550254004318e-05
124,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 7.5, 'N_init': 5}",8.331362536517179e-05
125,"{'epsilon': 0.1, 'D': 10.0, 'r': 0.01, 'd': 7.0, 'N_init': 5}",8.348863553415102e-05
126,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.02, 'd': 10.0, 'N_init': 5}",8.353990898186374e-05
127,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.02, 'd': 5.5, 'N_init': 5}",8.396456262305724e-05
128,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 8.0, 'N_init': 5}",8.42045672311948e-05
129,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 9.0, 'N_init': 5}",8.51732155348301e-05
130,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 10.0, 'N_init': 5}",8.520932570281375e-05
131,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 6.0, 'N_init': 10}",8.805040014925824e-05
132,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 6.5, 'N_init': 15}",8.814484911913774e-05
